P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category
E-KOS-10-037,Kudakkaule,Bhojpur,Eastern,0.0,0.003,0.39908779931584953,0.505,0.44937586685159503,0.01434426229508197,0.01359,Lowest
C-NAR-33-020,BhaluyeeArwaliya,Bara,Central,0.010000000000000002,0.007000000000000001,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.07172131147540983,0.07094,Medium-Low
C-BAG-29-013,Saramthali,Rasuwa,Central,0.071,0.004,0.4891676168757127,0.786,0.6990291262135923,0.11885245901639344,0.11861,Medium-High
M-BHE-59-024,Kalyan,Surkhet,Mid-Western,0.0,0.004,0.5233751425313569,0.269,0.36199722607489604,0.006147540983606557,0.0058200000000000005,Lowest
W-GAN-38-008,Bhanumati,Tanahu,Western,0.003,0.005000000000000001,0.5997719498289624,0.404,0.5020804438280166,0.0389344262295082,0.039110000000000006,Low
W-LUM-46-031,Dirbung,Gulmi,Western,0.0,0.002,0.6351197263397947,0.333,0.47434119278779474,0.010245901639344263,0.011040000000000001,Lowest
W-LUM-51-033,Pathauti,Arghakhanchi,Western,0.0,0.003,0.5644241733181301,0.332,0.4299583911234396,0.0,0.0,Lowest
M-BHE-60-028,Lakandra,Dailekh,Mid-Western,0.0,0.006,0.7457240592930445,0.759,0.8363384188626907,0.0,0.0,Lowest
W-LUM-46-059,MusikotKhalanga,Gulmi,Western,0.0,0.004,0.6351197263397947,0.333,0.47434119278779474,0.01434426229508197,0.014000000000000002,Lowest
W-GAN-37-033,Isaneshwar,Lamjung,Western,0.004,0.003,0.5484606613454961,0.32000000000000006,0.41192787794729535,0.036885245901639344,0.03633,Low
E-SAG-15-004,Bairawa,Saptari,Eastern,0.002,0.005000000000000001,0.0,0.667,0.319001386962552,0.030737704918032786,0.031,Low
C-JAN-18-036,KhayarMara,Mahottari,Central,0.168,0.009,0.3603192702394527,0.862,0.6740638002773925,0.2028688524590164,0.20333,High
C-JAN-17-051,KachuriThera,Dhanusa,Central,0.012,0.006,0.41163055872291904,0.77,0.6407766990291262,0.07172131147540983,0.0728,Medium-Low
C-JAN-18-068,Shreepur,Mahottari,Central,0.023000000000000003,0.012,0.3603192702394527,0.862,0.6740638002773925,0.11475409836065575,0.1156,Medium-High
F-SET-69-056,Payal,Achham,Far-Western,0.0,0.005000000000000001,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
W-LUM-46-020,Chhapahile,Gulmi,Western,0.0,0.003,0.6351197263397947,0.333,0.47434119278779474,0.010245901639344263,0.01106,Lowest
C-BAG-23-070,Tekanpur,Sindhupalchok,Central,0.06,0.002,0.6476624857468642,0.657,0.7059639389736476,0.0819672131147541,0.08299000000000001,Medium-Low
F-MAH-74-057,Sikash,Baitadi,Far-Western,0.0,0.004,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
F-SET-71-035,RamsikharJhala,Kailali,Far-Western,0.0,0.018,0.3694412770809578,0.397,0.35644937586685166,0.0,0.0,Lowest
W-LUM-49-013,Bogadi,Rupandehi,Western,0.002,0.011000000000000001,0.7571265678449259,0.29500000000000004,0.521497919556172,0.04713114754098361,0.04766000000000001,Low
M-RAP-53-013,Ghartigaun,Rolpa,Mid-Western,0.0,0.005000000000000001,0.6921322690992018,0.674,0.7447988904299584,0.010245901639344263,0.009770000000000001,Lowest
F-MAH-74-056,Siddheswor,Baitadi,Far-Western,0.0,0.005000000000000001,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
W-GAN-37-028,Ghanpokhara,Lamjung,Western,0.003,0.003,0.5484606613454961,0.32000000000000006,0.41192787794729535,0.03278688524590164,0.03227,Low
C-JAN-19-014,Belhi,Sarlahi,Central,0.019000000000000003,0.004,0.346636259977195,0.835,0.6463245492371705,0.07172131147540983,0.07202,Medium-Low
C-NAR-31-025,Khairang,Makwanpur,Central,0.36000000000000004,0.003,0.43557582668187006,0.36400000000000005,0.3744798890429959,0.16598360655737707,0.16705000000000003,Medium-High
C-JAN-19-077,Pattharkot,Sarlahi,Central,0.063,0.008,0.346636259977195,0.835,0.6463245492371705,0.13729508196721313,0.13787000000000002,Medium-High
W-LUM-46-043,Harrachaur,Gulmi,Western,0.0,0.002,0.6351197263397947,0.333,0.47434119278779474,0.010245901639344263,0.010680000000000002,Lowest
C-JAN-17-082,RamaidaiyaBhawadi,Dhanusa,Central,0.014000000000000002,0.007000000000000001,0.41163055872291904,0.77,0.6407766990291262,0.0819672131147541,0.08261,Medium-Low
W-GAN-36-024,Gakhu,Gorkha,Western,0.168,0.003,0.6009122006841505,0.521,0.5839112343966713,0.13729508196721313,0.13721000000000003,Medium-High
E-MEC-02-002,Aangsarang,Panchthar,Eastern,0.0,0.006,0.3340935005701254,0.524,0.4230235783633841,0.010245901639344263,0.01093,Lowest
E-MEC-02-006,Chilingdin,Panchthar,Eastern,0.0,0.004,0.3340935005701254,0.524,0.4230235783633841,0.0,0.0,Lowest
M-KAR-66-003,Chhipra,Humla,Mid-Western,0.0,0.001,0.43671607753705816,1.0,0.8155339805825242,0.004098360655737705,0.004,Lowest
C-NAR-33-010,Balirampur,Bara,Central,0.010000000000000002,0.007000000000000001,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.07172131147540983,0.07247,Medium-Low
M-RAP-52-023,Khaira,Pyuthan,Mid-Western,0.0,0.004,0.5940706955530217,0.532,0.5866851595006933,0.012295081967213115,0.012310000000000001,Lowest
W-LUM-48-059,RampurKhadauna,Nawalparasi,Western,0.005000000000000001,0.005000000000000001,0.5062713797035348,0.351,0.40776699029126207,0.04713114754098361,0.04762,Low
M-RAP-52-040,Rajbara,Pyuthan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.532,0.5866851595006933,0.012295081967213115,0.01267,Lowest
W-LUM-51-039,Sitapur,Arghakhanchi,Western,0.0,0.004,0.5644241733181301,0.332,0.4299583911234396,0.0,0.0,Lowest
C-JAN-19-032,Gadahiyabairi,Sarlahi,Central,0.012,0.007000000000000001,0.346636259977195,0.835,0.6463245492371705,0.07581967213114754,0.07669000000000001,Medium-Low
E-SAG-16-100,SitapurPra.Ra.,Siraha,Eastern,0.004,0.005000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.0430327868852459,0.043840000000000004,Low
M-RAP-55-008,Damachaur,Salyan,Mid-Western,0.0,0.006,0.5940706955530217,0.735,0.7267683772538142,0.010245901639344263,0.01124,Lowest
W-GAN-37-053,Sindure,Lamjung,Western,0.006,0.001,0.5484606613454961,0.32000000000000006,0.41192787794729535,0.03278688524590164,0.0318,Low
M-BHE-61-018,Nayakwada,Jajarkot,Mid-Western,0.0,0.006,0.8757126567844926,0.8460000000000001,0.9750346740638002,0.012295081967213115,0.01182,Lowest
W-GAN-39-025,Kalikakot,Syangja,Western,0.001,0.004,0.45952109464082097,0.488,0.47434119278779474,0.022540983606557378,0.0216,Lowest
C-NAR-33-056,Kolhabi,Bara,Central,0.019000000000000003,0.007000000000000001,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.08811475409836066,0.08809,Medium-Low
E-KOS-05-038,Madhumalla,Morang,Eastern,0.0,0.022000000000000002,0.44811858608893956,0.877,0.7364771151178917,0.036885245901639344,0.0365,Low
F-MAH-74-046,Rauleswor,Baitadi,Far-Western,0.0,0.004,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
W-DHA-45-025,Durling,Baglung,Western,0.0,0.004,0.8129988597491449,0.476,0.680998613037448,0.01434426229508197,0.014929999999999999,Lowest
C-BAG-28-017,Deurali,Nuwakot,Central,0.099,0.004,0.540478905359179,0.585,0.5908460471567267,0.12295081967213115,0.12339,Medium-High
E-MEC-01-016,Lelep,Taplejung,Eastern,0.0,0.002,0.33637400228050174,0.303,0.27184466019417475,0.00819672131147541,0.007770000000000001,Lowest
M-RAP-54-034,Rangsi,Rukum,Mid-Western,0.0,0.002,0.6989737742303306,0.687,0.7586685159500692,0.00819672131147541,0.008,Lowest
M-RAP-55-018,Kajeri,Salyan,Mid-Western,0.0,0.005000000000000001,0.5940706955530217,0.735,0.7267683772538142,0.010245901639344263,0.009460000000000001,Lowest
C-NAR-33-035,Fattepur,Bara,Central,0.015,0.009,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.09016393442622951,0.09038000000000002,Medium-Low
E-KOS-05-053,Sijuwa,Morang,Eastern,0.001,0.011000000000000001,0.44811858608893956,0.877,0.7364771151178917,0.03278688524590164,0.0327,Low
C-BAG-28-031,KhadagBhanjyang,Nuwakot,Central,0.149,0.006,0.540478905359179,0.585,0.5908460471567267,0.1680327868852459,0.16839,Medium-High
W-LUM-47-044,Madanpokhara,Palpa,Western,0.0,0.006,0.4732041049030787,0.266,0.32871012482662965,0.020491803278688527,0.02062,Lowest
M-RAP-56-018,Koilabas,Dang,Mid-Western,0.0,0.001,0.483466362599772,0.562,0.5395284327323161,0.00819672131147541,0.00804,Lowest
E-SAG-14-035,Sirise,Udayapur,Eastern,0.001,0.005000000000000001,0.15849486887115166,0.404,0.23300970873786403,0.02459016393442623,0.023940000000000003,Lowest
M-RAP-54-010,Duli,Rukum,Mid-Western,0.0,0.005000000000000001,0.6989737742303306,0.687,0.7586685159500692,0.00819672131147541,0.00848,Lowest
W-GAN-39-042,Pelkachaur,Syangja,Western,0.001,0.002,0.45952109464082097,0.488,0.47434119278779474,0.018442622950819672,0.01784,Lowest
M-BHE-60-016,Gamaudi,Dailekh,Mid-Western,0.0,0.003,0.7457240592930445,0.759,0.8363384188626907,0.0,0.0,Lowest
W-GAN-40-014,Hansapur,Kaski,Western,0.004,0.004,0.7149372862029648,0.0,0.2912621359223301,0.034836065573770496,0.034730000000000004,Low
C-NAR-32-084,Rangapur,Rautahat,Central,0.041,0.011000000000000001,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.13934426229508198,0.13958,Medium-High
E-SAG-13-053,Nerpa,Khotang,Eastern,0.0,0.003,0.43671607753705816,0.396,0.3966712898751734,0.01639344262295082,0.01671,Lowest
C-BAG-28-044,Ralukadevi,Nuwakot,Central,0.10200000000000001,0.005000000000000001,0.540478905359179,0.585,0.5908460471567267,0.13319672131147542,0.1343,Medium-High
W-LUM-50-022,Dohani,Kapilbastu,Western,0.001,0.007000000000000001,0.6465222348916762,0.664,0.710124826629681,0.0389344262295082,0.03799,Low
